ヴワル魔法図書館,1345,1345,8000,名詞,一般,*,*,*,*,ヴワル魔法図書館,ヴワルマホウトショカン,ヴワルマホウトショカン,*/*,*
メイドと血の懐中時計,1345,1345,8000,名詞,一般,*,*,*,*,メイドと血の懐中時計,メイドトチノカイチュウドケイ,メイドトチノカイチュウドケイ,*/*,*
月時計　～ ルナ・ダイアル,1345,1345,8000,名詞,一般,*,*,*,*,月時計　～ ルナ・ダイアル,ツキドケイルナダイアル,ツキドケイルナダイアル,*/*,*
ツェペシュの幼き末裔,1345,1345,8000,名詞,一般,*,*,*,*,ツェペシュの幼き末裔,ツェペシュノオサナキマツエイ,ツェペシュノオサナキマツエイ,*/*,*
亡き王女の為のセプテット,1345,1345,8000,名詞,一般,*,*,*,*,亡き王女の為のセプテット,ナキオウジョノタメノセプテット,ナキオウジョノタメノセプテット,*/*,*
魔法少女達の百年祭,1345,1345,8000,名詞,一般,*,*,*,*,魔法少女達の百年祭,マホウショウジョタチノヒャクネンサイ,マホウショウジョタチノヒャクネンサイ,*/*,*
紅より儚い永遠,1345,1345,8000,名詞,一般,*,*,*,*,紅より儚い永遠,アカヨリハカナイエイエン,アカヨリハカナイエイエン,*/*,*
紅楼　～ Eastern Dream...,1345,1345,8000,名詞,一般,*,*,*,*,紅楼　～ Eastern Dream...,コウロウ,コウロウ,*/*,*
妖々夢　～ Snow or Cherry Petal,1345,1345,8000,名詞,一般,*,*,*,*,妖々夢　～ Snow or Cherry Petal,ヨウヨウム,ヨウヨウム,*/*,*
無何有の郷　～ Deep Mountain,1345,1345,8000,名詞,一般,*,*,*,*,無何有の郷　～ Deep Mountain,ムカウノキョウ,ムカウノキョウ,*/*,*
遠野幻想物語,1345,1345,8000,名詞,一般,*,*,*,*,遠野幻想物語,トオノゲンソウモノガタリ,トオノゲンソウモノガタリ,*/*,*
ティアオイエツォン(withered leaf),1345,1345,8000,名詞,一般,*,*,*,*,ティアオイエツォン(withered leaf),ティアオイエツォン,ティアオイエツォン,*/*,*
ブクレシュティの人形師,1345,1345,8000,名詞,一般,*,*,*,*,ブクレシュティの人形師,ブクレシュティノニンギョウシ,ブクレシュティノニンギョウシ,*/*,*
人形裁判　～ 人の形弄びし少女,1345,1345,8000,名詞,一般,*,*,*,*,人形裁判　～ 人の形弄びし少女,ニンギョウサイバン,ニンギョウサイバン,*/*,*
天空の花の都,1345,1345,8000,名詞,一般,*,*,*,*,天空の花の都,テンクウノハナノミヤコ,テンクウノハナノミヤコ,*/*,*
幽霊楽団　～ Phantom Ensemble,1345,1345,8000,名詞,一般,*,*,*,*,幽霊楽団　～ Phantom Ensemble,ユウレイガクダン,ユウレイガクダン,*/*,*
東方妖々夢　～ Ancient Temple,1345,1345,8000,名詞,一般,*,*,*,*,東方妖々夢　～ Ancient Temple,トウホウヨウヨウム,トウホウヨウヨウム,*/*,*
広有射怪鳥事　～ Till When?,1345,1345,8000,名詞,一般,*,*,*,*,広有射怪鳥事　～ Till When?,ヒロアリケテウヲイルコト,ヒロアリケテウヲイルコト,*/*,*
幽雅に咲かせ、墨染の桜　～ Border of Life,1345,1345,8000,名詞,一般,*,*,*,*,幽雅に咲かせ、墨染の桜　～ Border of Life,ユウガニサカセスミゾメノサクラ,ユウガニサカセスミゾメノサクラ,*/*,*
妖々跋扈,1345,1345,8000,名詞,一般,*,*,*,*,妖々跋扈,ヨウヨウバッコ,ヨウヨウバッコ,*/*,*
少女幻葬　～ Necro-Fantasy,1345,1345,8000,名詞,一般,*,*,*,*,少女幻葬　～ Necro-Fantasy,ショウジョゲンソウ,ショウジョゲンソウ,*/*,*
妖々跋扈　～ Who done it#,1345,1345,8000,名詞,一般,*,*,*,*,妖々跋扈　～ Who done it#,ヨウヨウバッコ,ヨウヨウバッコ,*/*,*
ネクロファンタジア,1345,1345,8000,名詞,一般,*,*,*,*,ネクロファンタジア,ネクロファンタジア,ネクロファンタジア,*/*,*
春風の夢,1345,1345,8000,名詞,一般,*,*,*,*,春風の夢,ハルカゼノユメ,ハルカゼノユメ,*/*,*
